Actor,Degree,DegreeCentrality,Closeness,PageRank,Betweenness
Wang Zijian,0.02564102564102564,0.0001921071408968659,0.7308262699092102,0.03690512644797183,0.0
Lola Kirke,0.05860805860805861,0.0004391020363356935,0.8064125590367857,0.05378290117538914,0.000894398817391284
Ayman Mabrouk,0.040293040293040296,0.00030188264998078925,0.46217308425467013,0.05757222864881027,0.0
Jean Smart,0.12454212454212454,0.0009330918272133486,0.8391281174508025,0.1046701830757074,0.0027785231963254704
Ryan Zhu,0.03296703296703297,0.0002469948954388276,0.5348026716311243,0.05792698708124983,0.0
M.C. Gainey,0.06593406593406594,0.0004939897908776552,0.8294765651727676,0.05646367922944872,0.0005261479138393042
Sae-ron Kim,0.02197802197802198,0.00016466326362588507,0.6689290227173654,0.05117453943219063,0.0
Yaphet Kotto,0.03663003663003663,0.0002744387727098084,0.8045821386853561,0.034953598427068355,0.0
Tony Sun,0.05128205128205128,0.0003842142817937318,0.4947657547720399,0.09313780009036111,7.665865668787327e-05
Robbie Sublett,0.03296703296703297,0.0002469948954388276,0.7651592135576102,0.03424869092812556,0.0
Dallas Roberts,0.2087912087912088,0.001564301004445908,0.8557310857933447,0.12988041294826552,0.005916689333408066
Suzy Myers,0.13186813186813187,0.0009879795817553103,0.7092965426854597,0.15593533667222065,0.03337959382982394
Carmen Santamaría,0.047619047619047616,0.000356770404522751,0.7122009681816045,0.04790087708628265,0.0
Hikaru Ueda,0.04395604395604396,0.00032932652725177014,0.6154205417698899,0.021608368699065673,0.0
April Parker-Jones,0.054945054945054944,0.00041165815906471265,0.7732906378174255,0.04159118486286522,0.0
Thomas Dekker,0.13553113553113552,0.0010154234590262913,0.8516671116044456,0.12707758434480382,0.0029896760335299906
Meghna Malik,0.0695970695970696,0.000521433668148636,0.7054455733621963,0.06738957588277311,0.00063023774291641
Rob Collins,0.07692307692307693,0.0005763214226905977,0.7573767828917363,0.08721094830809703,0.0018790856737912352
Anna Moliner,0.10989010989010989,0.0008233163181294253,0.6847337385056821,0.08800807637624614,0.0002518189778447543
Bryant Lee,0.029304029304029304,0.00021955101816784674,0.5455191810102373,0.05138026757786297,0.0
Sarah Snook,0.11355311355311355,0.0008507601954004061,0.8861760685385126,0.09663937382835976,0.007326827873488076
Marina Hands,0.03296703296703297,0.0002469948954388276,0.629932552508236,0.05376298730929531,0.0
Paul Tassone,0.08424908424908426,0.0006312091772325593,0.829039780615071,0.0544196404564143,0.0
Botho Molohloane,0.03296703296703297,0.0002469948954388276,0.667136269082184,0.05790947428034078,0.0
Javier Beltrán,0.05128205128205128,0.0003842142817937318,0.6607690840214754,0.053469138626494564,0.0
Susumu Chiba,0.10622710622710622,0.0007958724408584445,0.7281310813732792,0.04621057708506297,0.0007965193746866519
Bryana Salaz,0.06593406593406594,0.0004939897908776552,0.7058809828810992,0.10234770494506805,0.0009492395049797436
Rebecca Lim,0.07326007326007326,0.0005488775454196168,0.6408178584077344,0.10890205830558887,0.0004791370614218389
Lou Antonio,0.040293040293040296,0.00030188264998078925,0.743488313615818,0.0463824889137951,0.0
Deng JiaJia,0.02197802197802198,0.00016466326362588507,0.46985775745126157,0.062366381282572415,0.0
Dominic Good,0.03296703296703297,0.0002469948954388276,0.6525738955369302,0.031242537609390386,0.0
Park Si-eun,0.040293040293040296,0.00030188264998078925,0.5046078537474712,0.059206568089333916,0.0
Fadlan Hazim,0.06593406593406594,0.0004939897908776552,0.47437703481091903,0.12145297027363312,0.011572419746581864
Olivier Thouret,0.03296703296703297,0.0002469948954388276,0.5445267933342316,0.060972747574815925,0.0
Salim Kechiouche,0.07326007326007326,0.0005488775454196168,0.6967566915149808,0.10490345270615378,0.005496954947415524
Severn Thompson,0.03663003663003663,0.0002744387727098084,0.7523240948752,0.039933771421166046,0.0
Kai-xuan Tseng,0.02197802197802198,0.00016466326362588507,0.6789620776369512,0.042322134454455665,0.0
Emy Lévy,0.03296703296703297,0.0002469948954388276,0.729634243961745,0.038977021220692805,0.0
Michael J. Pagan,0.029304029304029304,0.00021955101816784674,0.8050149079294247,0.021218846427193024,0.0
Matilda Lambert,0.03663003663003663,0.0002744387727098084,0.5862882788772175,0.036456293148656754,0.0
Sumire,0.018315018315018316,0.0001372193863549042,0.6061854639097932,0.030793711540744593,0.0
Natalie Lander,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Nobutoshi Canna,0.12454212454212454,0.0009330918272133486,0.6794263200076222,0.0777568679623735,0.00034989217669751776
Felix Ceesay,0.02564102564102564,0.0001921071408968659,0.6310408728423594,0.04723663357522327,0.0
Mo Zinal,0.029304029304029304,0.00021955101816784674,0.7456651309840875,0.0423632354156673,0.0
Cindy Cheung,0.08058608058608059,0.0006037652999615785,0.8371694738514021,0.06489063721149185,0.0004853847708462172
Lee Ho-won,0.029304029304029304,0.00021955101816784674,0.5355965750943262,0.04175540805643969,0.0
Shoya Chiba,0.10989010989010989,0.0008233163181294253,0.6592491081527885,0.0422878337118061,4.646438477880038e-06
Daniel Webber,0.07692307692307693,0.0005763214226905977,0.8307726045421525,0.07416277448776155,0.0013886678936488258
Malik Nejer,0.03296703296703297,0.0002469948954388276,0.001111096453066924,0.08997856673936226,1.1716295859739468e-07
Fraser Ayres,0.05860805860805861,0.0004391020363356935,0.7672366872144094,0.04630202946971896,0.0
F. Murray Abraham,0.06227106227106227,0.0004665459136066743,0.8365571066777997,0.04963274265825135,0.0004817770427724032
Kemisara Paladesh,0.03663003663003663,0.0002744387727098084,0.5899488537099308,0.03740172209244541,0.0
Juan Pablo Olyslager,0.01098901098901099,8.233163181294254e-05,0.6260839027211832,0.01508557992789683,0.0
Mitch Eakins,0.029304029304029304,0.00021955101816784674,0.7531233109892088,0.03550047864652299,0.0
Mike C. Nelson,0.018315018315018316,0.0001372193863549042,0.6763219262912421,0.04631370774614361,0.0
Jon Reep,0.054945054945054944,0.00041165815906471265,0.8102717660112021,0.07070084370156832,0.0033671614463439774
Patrick Swayze,0.08424908424908426,0.0006312091772325593,0.8133378061053336,0.07312947033602414,0.00058018249947704
Tsai Chen-nan,0.10989010989010989,0.0008233163181294253,0.6889246279131882,0.17883160219626323,0.04086099636024833
Mikaela Blake,0.04395604395604396,0.00032932652725177014,0.7392762620287592,0.08351499417956916,0.0002626031082519589
Laura Quirós,0.040293040293040296,0.00030188264998078925,0.6389130446239873,0.043578583445418095,0.0
Elyse Maloway,0.0695970695970696,0.000521433668148636,0.7251302480545037,0.14637860740394057,3.655554749321941e-05
Chen Wan-ting,0.02564102564102564,0.0001921071408968659,0.6339415046880964,0.04481026319156574,0.0
Li Daikun,0.03663003663003663,0.0002744387727098084,0.0011176709882921721,0.06486223777538995,0.0
Zachary Ruane,0.029304029304029304,0.00021955101816784674,0.7670182409475421,0.021548744625896274,0.0
Nattalyee Randall,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Bellamine Abdelmalek,0.03663003663003663,0.0002744387727098084,0.6599884583138249,0.050849766376949664,0.0
Alexandra Neil,0.040293040293040296,0.00030188264998078925,0.7965569354096852,0.03276753276299295,0.0
Amgad Elsharqawy,0.02564102564102564,0.0001921071408968659,0.511128819404917,0.030126286514403088,0.0
Stewart Lee,0.1575091575091575,0.0011800867226521763,0.841755891624658,0.07086763521979755,0.0
Cory Peterson,0.02197802197802198,0.00016466326362588507,0.7020587809468655,0.03995498615263349,0.0
Nisawan Silpapearsue,0.04395604395604396,0.00032932652725177014,0.44800863289146425,0.059529343314827766,0.0
Marcus Majella,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Goran Kostic,0.03296703296703297,0.0002469948954388276,0.7899699594028371,0.02960802404758669,0.0
Jennifer Morrison,0.06227106227106227,0.0004665459136066743,0.8246410034896297,0.05148745645482059,0.0006707290663821421
Ursula Stolf,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Stanisław Cywka,0.03663003663003663,0.0002744387727098084,0.4800614590180812,0.05613321849138005,0.0
George Chakiris,0.029304029304029304,0.00021955101816784674,0.0008941367906337378,0.06486223777538998,0.0
Opeyemi Ayeola,0.03296703296703297,0.0002469948954388276,0.5919827329416992,0.02999529678387765,0.0
Hiroki Suzuki,0.02197802197802198,0.00016466326362588507,0.6567882238848827,0.02807599041189344,0.0
Serdar Gökhan,0.03296703296703297,0.0002469948954388276,0.6603695472175011,0.057451929432589824,0.0
Dhu Moraes,0.04395604395604396,0.00032932652725177014,0.0018204776605911484,0.06307491161562012,0.0
Habib Hammoud,0.04395604395604396,0.00032932652725177014,0.6174422809528416,0.06254325602290536,0.0
Abdel Moneim Amayri,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Konstantin Khabenskiy,0.03296703296703297,0.0002469948954388276,0.5389444108546431,0.08304336494173789,0.0011610556289605317
Sne Mbatha,0.040293040293040296,0.00030188264998078925,0.67719086562095,0.05645025993829545,0.0
Pongsatorn Jongwilak,0.054945054945054944,0.00041165815906471265,0.5097318639178899,0.08825852413004032,0.0010237096594216185
Joel Hodgson,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Dolly Singh,0.018315018315018316,0.0001372193863549042,0.682820772783598,0.028079215360892282,0.0
Mayumi Asano,0.16117216117216118,0.001207530599923157,0.6877482016021058,0.06241842292685598,5.575872780140276e-05
Ahmad Mazhar,0.03296703296703297,0.0002469948954388276,0.5488633636828737,0.047941479807583086,0.0
Devendra Gaikwad,0.018315018315018316,0.0001372193863549042,0.5758913089950357,0.022698956432203113,0.0
Jordana Brewster,0.07326007326007326,0.0005488775454196168,0.8397209888686471,0.05268664708606176,0.0005175278789106808
Rosamund Kwan,0.014652014652014652,0.00010977550908392337,0.6119072256012921,0.026653715456689563,0.0
Anthony Edwards,0.0989010989010989,0.0007409846863164828,0.8490604360585239,0.09144166909888844,0.001594338401094949
Aghniny Haque,0.018315018315018316,0.0001372193863549042,0.5071176684668253,0.04300389021517373,0.0
Yoon Je-moon,0.06227106227106227,0.0004665459136066743,0.6745794590142952,0.09775774689926302,0.010169436334155207
Michael Ealy,0.2087912087912088,0.001564301004445908,0.886934636601747,0.17715407871095173,0.009159555279137723
Sho Aoyagi,0.15018315018315018,0.0011251989681102146,0.6312018702586184,0.15938479547967904,0.0030833292603154204
Sofia Hublitz,0.02564102564102564,0.0001921071408968659,0.7948751573646663,0.021096452798760084,0.0
Natalie Coughlin,0.03296703296703297,0.0002469948954388276,0.7657633756553596,0.030420113019463475,0.0
Valente Rodriguez,0.02197802197802198,0.00016466326362588507,0.734434730981504,0.022015617937096253,0.0
Jose Pablo Cantillo,0.06227106227106227,0.0004665459136066743,0.8157074897219024,0.06717645197856437,0.0011798762085495345
Cho Jin-woong,0.029304029304029304,0.00021955101816784674,0.5005801589759471,0.049104097886474636,0.0
Lynne Thigpen,0.04395604395604396,0.00032932652725177014,0.8243550163880917,0.02669924651117681,0.0
Aiden Akpan,0.03296703296703297,0.0002469948954388276,0.7889674203079645,0.0376837327924463,0.0
Peyton Kennedy,0.03296703296703297,0.0002469948954388276,0.6732270783584161,0.048498576039323955,0.0
Gok Wan,0.02197802197802198,0.00016466326362588507,0.6537210894991993,0.05387189957474651,0.0
Litzy,0.029304029304029304,0.00021955101816784674,0.6884551386530521,0.03842427896007172,0.0
Roger E. Mosley,0.054945054945054944,0.00041165815906471265,0.7851351001269397,0.050684545480483977,0.0
Noemi Nakai,0.054945054945054944,0.00041165815906471265,0.5945434303902384,0.03371919557941241,0.0
Prateik,0.10989010989010989,0.0008233163181294253,0.725290767242617,0.09218018746503173,0.0007897692981896754
Nicholas Shaw,0.047619047619047616,0.000356770404522751,0.7187374012853653,0.050047234912796536,0.0
Paul Darnell,0.12087912087912088,0.0009056479499423678,0.8076697580215328,0.06517999631367737,0.0
Eiji Hanawa,0.047619047619047616,0.000356770404522751,0.594613418875106,0.02390411299576353,0.0
Werner Daehn,0.03296703296703297,0.0002469948954388276,0.8219627625672945,0.026769883727150303,0.0
Liam McIntyre,0.08058608058608059,0.0006037652999615785,0.807099772306627,0.10704676207395755,0.0043153300928823295
Rania Elkhatib,0.029304029304029304,0.00021955101816784674,0.5945288515296263,0.03834510474358779,0.0
Park Hyung-sik,0.05128205128205128,0.0003842142817937318,0.5275829053877621,0.07790354383264561,0.0006371113914805197
Gabrielle Susanne Solheim Leithaug,0.029304029304029304,0.00021955101816784674,0.6285444675456653,0.04039458249455573,0.0
Jimmy Shubert,0.018315018315018316,0.0001372193863549042,0.6947043890362916,0.03160742522460221,0.0
Sheheryar Munawar,0.08058608058608059,0.0006037652999615785,0.642907902970906,0.13800132447096716,0.0008413569124703765
Adrián Uribe,0.02564102564102564,0.0001921071408968659,0.6256154076398278,0.03747242292403345,0.0
Tessa Thompson,0.14285714285714285,0.001070311213568253,0.8931489490241726,0.09904053274634128,0.004301413500451145
Raymond Pinharry,0.03663003663003663,0.0002744387727098084,0.8185495033794504,0.03239892469590624,0.0
Noël Wells,0.11355311355311355,0.0008507601954004061,0.8323754986576581,0.12956584860430992,0.005063346241683875
David Fielding,0.05128205128205128,0.0003842142817937318,0.709641163730024,0.03669979757320515,0.0
Vidushi Mehra,0.018315018315018316,0.0001372193863549042,0.6635358511220579,0.020555047027419716,0.0
Moon Nam-sook,0.01098901098901099,8.233163181294254e-05,0.4816521780588973,0.043268063792696466,0.0
Zhang Zhenhuan,0.10622710622710622,0.0007958724408584445,0.7512843871815369,0.17982253552290914,0.005325385774888155
Stéphane Jobert,0.02564102564102564,0.0001921071408968659,0.6674889052847184,0.04074351879350016,0.0
Çiğdem Selışık Onat,0.03296703296703297,0.0002469948954388276,0.6042005163425402,0.04361426659677877,0.0
Summer Strallen,0.047619047619047616,0.000356770404522751,0.7187374012853653,0.050047234912796536,0.0
Sam McMurray,0.03296703296703297,0.0002469948954388276,0.7083226213569542,0.04519584741867914,0.0
Dizzy Gillespie,0.05128205128205128,0.0003842142817937318,0.7421774079992163,0.05156428320611858,0.0
Samuel Collings,0.040293040293040296,0.00030188264998078925,0.7240648163080028,0.05435269189212546,0.0
Andy Hayward,0.03296703296703297,0.0002469948954388276,0.7080330339099861,0.05720999875733966,0.0
Sophie Verbeeck,0.02197802197802198,0.00016466326362588507,0.6949712215368387,0.03456531618709917,0.0
Mohamed Makhtoumi,0.03296703296703297,0.0002469948954388276,0.7722905995973803,0.039631803115293886,0.0
James Darren,0.03296703296703297,0.0002469948954388276,0.6891282721769035,0.05248964506967496,0.0
Brian McKnight,0.040293040293040296,0.00030188264998078925,0.7793907754818633,0.029535771289047722,0.0
Eray Ertüren,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Jamie Martin Mann,0.029304029304029304,0.00021955101816784674,0.6904588326422745,0.038618654736951384,0.0
Mel Miller,0.06593406593406594,0.0004939897908776552,0.693115612653871,0.10352505772445475,0.002875619858258286
Carter Hastings,0.09157509157509157,0.0006860969317745211,0.8078742886084047,0.09694301738809372,0.0021762734166970734
Pam Rose,0.03296703296703297,0.0002469948954388276,0.6309587629402549,0.05907228656540465,0.0
Zehra Fazal,0.02564102564102564,0.0001921071408968659,0.680230731247475,0.03645495289091321,0.0
Tommy Swerdlow,0.08058608058608059,0.0006037652999615785,0.7972379323951071,0.08139422833538222,0.002681206464631521
Divji Handa,0.03663003663003663,0.0002744387727098084,0.5900148929749933,0.046428495072941,0.0
Slimane Dazi,0.029304029304029304,0.00021955101816784674,0.7637804701331264,0.030092979035785016,0.0
Swati Das,0.03663003663003663,0.0002744387727098084,0.6421518772777353,0.049104699776817584,0.0
Christopher McDonald,0.20146520146520147,0.0015094132499039463,0.906208185385909,0.1680856472998457,0.024121563571353366
Brené Brown,0.0,0.0,0.0,0.0,0.0
Burak Topaloglu,0.03296703296703297,0.0002469948954388276,0.5532821863290539,0.045856629826244236,0.0
Kelsey Scott,0.12087912087912088,0.0009056479499423678,0.8553265647379226,0.06400904674671808,0.0
Miguel Rodarte,0.0695970695970696,0.000521433668148636,0.7717645261301638,0.0728172072859271,0.002443059011932143
Fabian Svegaard Tapia,0.018315018315018316,0.0001372193863549042,0.598151684256751,0.05045673687510547,0.0
Ellen Holly,0.03296703296703297,0.0002469948954388276,0.7909337648102719,0.029757223903350283,0.0
Natasha Thahane,0.06593406593406594,0.0004939897908776552,0.6480528158661426,0.06526124357135282,0.0
Ángela Molina,0.25274725274725274,0.0018936275316976782,0.7527024593777358,0.22483754930507255,0.016485174845566036
Max Irons,0.0695970695970696,0.000521433668148636,0.8545487868491913,0.057988399759159606,0.0015902098504606812
